keyword_id,week_start,competitor_name,competitor_place_id,rank_absolute,review_count,average_rating,photo_count,is_claimed
KW-0083,2026-08-31,Imperial Dental Care,ChIJ81jILzeQLTiq,42,362,4.1,119,FALSE
KW-0083,2026-08-31,Sugar Land Dental,ChIJoHn799CUQpEF,49,383,4.8,115,TRUE
KW-0083,2026-08-31,Fort Bend Dentistry,ChIJzQDQwFibxp3K,52,309,4.1,135,TRUE
KW-0083,2026-09-07,Sugar Land Dental,ChIJoHn799CUQpEF,42,385,4.8,113,TRUE
KW-0083,2026-09-07,Imperial Dental Care,ChIJ81jILzeQLTiq,45,366,4.1,118,FALSE
KW-0083,2026-09-07,Fort Bend Dentistry,ChIJzQDQwFibxp3K,45,324,4.1,139,TRUE
KW-0084,2026-06-15,Imperial Dental Care,ChIJ81jILzeQLTiq,46,318,4.1,116,FALSE
KW-0084,2026-06-15,Sugar Land Dental,ChIJoHn799CUQpEF,47,361,4.8,117,TRUE
KW-0084,2026-06-15,Fort Bend Dentistry,ChIJzQDQwFibxp3K,52,276,4.1,137,TRUE
KW-0084,2026-06-22,Fort Bend Dentistry,ChIJzQDQwFibxp3K,41,280,4.1,139,TRUE
KW-0084,2026-06-22,Sugar Land Dental,ChIJoHn799CUQpEF,43,366,4.8,113,TRUE
KW-0084,2026-06-22,Imperial Dental Care,ChIJ81jILzeQLTiq,48,321,4.1,116,FALSE
KW-0084,2026-06-29,Sugar Land Dental,ChIJoHn799CUQpEF,44,367,4.8,114,TRUE
KW-0084,2026-06-29,Fort Bend Dentistry,ChIJzQDQwFibxp3K,45,286,4.1,135,TRUE
KW-0084,2026-06-29,Imperial Dental Care,ChIJ81jILzeQLTiq,50,324,4.1,120,FALSE
KW-0084,2026-07-06,Sugar Land Dental,ChIJoHn799CUQpEF,42,367,4.8,114,TRUE
KW-0084,2026-07-06,Fort Bend Dentistry,ChIJzQDQwFibxp3K,43,282,4.1,134,TRUE
KW-0084,2026-07-06,Imperial Dental Care,ChIJ81jILzeQLTiq,49,333,4.1,116,FALSE
KW-0084,2026-07-13,Imperial Dental Care,ChIJ81jILzeQLTiq,47,326,4.1,117,FALSE
KW-0084,2026-07-13,Sugar Land Dental,ChIJoHn799CUQpEF,47,377,4.8,115,TRUE
KW-0084,2026-07-13,Fort Bend Dentistry,ChIJzQDQwFibxp3K,50,284,4.1,137,TRUE
KW-0084,2026-07-20,Fort Bend Dentistry,ChIJzQDQwFibxp3K,41,286,4.1,134,TRUE
KW-0084,2026-07-20,Sugar Land Dental,ChIJoHn799CUQpEF,44,376,4.8,113,TRUE
KW-0084,2026-07-20,Imperial Dental Care,ChIJ81jILzeQLTiq,48,333,4.1,116,FALSE
KW-0084,2026-07-27,Imperial Dental Care,ChIJ81jILzeQLTiq,42,348,4.1,115,FALSE
KW-0084,2026-07-27,Fort Bend Dentistry,ChIJzQDQwFibxp3K,43,306,4.1,134,TRUE
KW-0084,2026-07-27,Sugar Land Dental,ChIJoHn799CUQpEF,48,391,4.8,115,TRUE
KW-0084,2026-08-03,Sugar Land Dental,ChIJoHn799CUQpEF,47,375,4.8,117,TRUE
KW-0084,2026-08-03,Imperial Dental Care,ChIJ81jILzeQLTiq,50,332,4.1,118,FALSE
KW-0084,2026-08-03,Fort Bend Dentistry,ChIJzQDQwFibxp3K,51,311,4.1,136,TRUE
KW-0084,2026-08-10,Fort Bend Dentistry,ChIJzQDQwFibxp3K,43,300,4.1,137,TRUE
KW-0084,2026-08-10,Imperial Dental Care,ChIJ81jILzeQLTiq,44,350,4.1,118,FALSE
KW-0084,2026-08-10,Sugar Land Dental,ChIJoHn799CUQpEF,48,401,4.8,117,TRUE
KW-0084,2026-08-17,Sugar Land Dental,ChIJoHn799CUQpEF,44,379,4.8,112,TRUE
KW-0084,2026-08-17,Fort Bend Dentistry,ChIJzQDQwFibxp3K,45,312,4.1,139,TRUE
KW-0084,2026-08-17,Imperial Dental Care,ChIJ81jILzeQLTiq,48,354,4.1,116,FALSE
KW-0084,2026-08-24,Fort Bend Dentistry,ChIJzQDQwFibxp3K,42,316,4.1,134,TRUE
KW-0084,2026-08-24,Sugar Land Dental,ChIJoHn799CUQpEF,44,411,4.8,113,TRUE
KW-0084,2026-08-24,Imperial Dental Care,ChIJ81jILzeQLTiq,49,368,4.1,119,FALSE
KW-0084,2026-08-31,Imperial Dental Care,ChIJ81jILzeQLTiq,42,362,4.1,119,FALSE
KW-0084,2026-08-31,Fort Bend Dentistry,ChIJzQDQwFibxp3K,45,298,4.1,136,TRUE
KW-0084,2026-08-31,Sugar Land Dental,ChIJoHn799CUQpEF,47,416,4.8,114,TRUE
KW-0084,2026-09-07,Sugar Land Dental,ChIJoHn799CUQpEF,45,397,4.8,113,TRUE
KW-0084,2026-09-07,Imperial Dental Care,ChIJ81jILzeQLTiq,45,342,4.1,116,FALSE
KW-0084,2026-09-07,Fort Bend Dentistry,ChIJzQDQwFibxp3K,48,336,4.1,136,TRUE
KW-0085,2026-06-15,Desert Dental Care,ChIJ4TFkyYdZ8eEP,7,317,4.5,128,TRUE
KW-0085,2026-06-15,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,10,144,3.9,137,TRUE
KW-0085,2026-06-15,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,13,400,4.4,60,TRUE
KW-0085,2026-06-22,Smile Arizona,ChIJsUy5TQmI6cla,4,315,4.6,96,TRUE
KW-0085,2026-06-22,Desert Dental Care,ChIJ4TFkyYdZ8eEP,9,319,4.5,128,TRUE
KW-0085,2026-06-22,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,13,346,4.9,106,FALSE
KW-0085,2026-06-29,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,6,404,4.4,60,TRUE
KW-0085,2026-06-29,Desert Dental Care,ChIJ4TFkyYdZ8eEP,11,325,4.5,131,TRUE
KW-0085,2026-06-29,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,16,152,3.9,134,TRUE
KW-0085,2026-07-06,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,3,406,4.4,60,TRUE
KW-0085,2026-07-06,Desert Dental Care,ChIJ4TFkyYdZ8eEP,9,323,4.5,128,TRUE
KW-0085,2026-07-06,Smile Arizona,ChIJsUy5TQmI6cla,13,318,4.6,95,TRUE
KW-0085,2026-07-13,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,7,312,3.7,128,TRUE
KW-0085,2026-07-13,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,11,416,4.4,57,TRUE
KW-0085,2026-07-13,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,12,164,3.9,138,TRUE
KW-0085,2026-07-20,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,7,169,3.9,135,TRUE
KW-0085,2026-07-20,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,12,358,4.9,110,FALSE
KW-0085,2026-07-20,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,13,425,4.4,60,TRUE
KW-0085,2026-07-27,Desert Dental Care,ChIJ4TFkyYdZ8eEP,4,329,4.5,126,TRUE
KW-0085,2026-07-27,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,9,322,3.7,129,TRUE
KW-0085,2026-07-27,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,8,156,3.9,137,TRUE
KW-0085,2026-08-03,Desert Dental Care,ChIJ4TFkyYdZ8eEP,7,331,4.5,128,TRUE
KW-0085,2026-08-03,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,10,179,3.9,136,TRUE
KW-0085,2026-08-03,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,12,414,4.4,57,TRUE
KW-0085,2026-08-10,Smile Arizona,ChIJsUy5TQmI6cla,9,336,4.6,93,TRUE
KW-0085,2026-08-10,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,14,440,4.4,61,TRUE
KW-0085,2026-08-10,Desert Dental Care,ChIJ4TFkyYdZ8eEP,13,357,4.5,129,TRUE
KW-0085,2026-08-17,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,10,189,3.9,136,TRUE
KW-0085,2026-08-17,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,13,361,4.9,109,FALSE
KW-0085,2026-08-17,Smile Arizona,ChIJsUy5TQmI6cla,16,357,4.6,95,TRUE
KW-0085,2026-08-24,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,7,373,4.9,109,FALSE
KW-0085,2026-08-24,Desert Dental Care,ChIJ4TFkyYdZ8eEP,8,357,4.5,131,TRUE
KW-0085,2026-08-24,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,12,194,3.9,133,TRUE
KW-0085,2026-08-31,Desert Dental Care,ChIJ4TFkyYdZ8eEP,9,350,4.5,127,TRUE
KW-0085,2026-08-31,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,14,314,3.7,126,TRUE
KW-0085,2026-08-31,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,18,166,3.9,137,TRUE
KW-0085,2026-09-07,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,9,328,3.7,125,TRUE
KW-0085,2026-09-07,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,9,460,4.4,57,TRUE
KW-0085,2026-09-07,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,13,204,3.9,134,TRUE
KW-0086,2026-06-15,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,6,343,4.9,105,FALSE
KW-0086,2026-06-15,Smile Arizona,ChIJsUy5TQmI6cla,10,312,4.6,98,TRUE
KW-0086,2026-06-15,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,13,144,3.9,136,TRUE
KW-0086,2026-06-22,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,4,403,4.4,59,TRUE
KW-0086,2026-06-22,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,7,147,3.9,133,TRUE
KW-0086,2026-06-22,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,8,294,3.7,129,TRUE
KW-0086,2026-06-29,Desert Dental Care,ChIJ4TFkyYdZ8eEP,6,325,4.5,130,TRUE
KW-0086,2026-06-29,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,9,302,3.7,124,TRUE
KW-0086,2026-06-29,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,10,148,3.9,137,TRUE
KW-0086,2026-07-06,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,7,355,4.9,109,FALSE
KW-0086,2026-07-06,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,8,412,4.4,57,TRUE
KW-0086,2026-07-06,Smile Arizona,ChIJsUy5TQmI6cla,13,321,4.6,93,TRUE
KW-0086,2026-07-13,Smile Arizona,ChIJsUy5TQmI6cla,6,332,4.6,96,TRUE
KW-0086,2026-07-13,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,10,164,3.9,138,TRUE
KW-0086,2026-07-13,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,15,412,4.4,61,TRUE
KW-0086,2026-07-20,Desert Dental Care,ChIJ4TFkyYdZ8eEP,6,337,4.5,130,TRUE
KW-0086,2026-07-20,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,6,353,4.9,107,FALSE
KW-0086,2026-07-20,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,8,169,3.9,133,TRUE
KW-0086,2026-07-27,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,4,412,4.4,59,TRUE
KW-0086,2026-07-27,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,6,156,3.9,137,TRUE
KW-0086,2026-07-27,Smile Arizona,ChIJsUy5TQmI6cla,9,324,4.6,96,TRUE
KW-0086,2026-08-03,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,5,421,4.4,61,TRUE
KW-0086,2026-08-03,Smile Arizona,ChIJsUy5TQmI6cla,8,340,4.6,93,TRUE
KW-0086,2026-08-03,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,10,378,4.9,106,FALSE
KW-0086,2026-08-10,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,6,383,4.9,110,FALSE
KW-0086,2026-08-10,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,9,308,3.7,127,TRUE
KW-0086,2026-08-10,Desert Dental Care,ChIJ4TFkyYdZ8eEP,13,357,4.5,130,TRUE
KW-0086,2026-08-17,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,9,189,3.9,136,TRUE
KW-0086,2026-08-17,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,11,361,4.9,109,FALSE
KW-0086,2026-08-17,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,13,418,4.4,57,TRUE
KW-0086,2026-08-24,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,6,194,3.9,134,TRUE
KW-0086,2026-08-24,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,11,440,4.4,58,TRUE
KW-0086,2026-08-24,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,13,342,3.7,129,TRUE
KW-0086,2026-08-31,Smile Arizona,ChIJsUy5TQmI6cla,9,334,4.6,93,TRUE
KW-0086,2026-08-31,Desert Dental Care,ChIJ4TFkyYdZ8eEP,10,361,4.5,131,TRUE
KW-0086,2026-08-31,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,15,387,4.9,106,FALSE
KW-0086,2026-09-07,Desert Dental Care,ChIJ4TFkyYdZ8eEP,6,341,4.5,127,TRUE
KW-0086,2026-09-07,Smile Arizona,ChIJsUy5TQmI6cla,13,360,4.6,94,TRUE
KW-0086,2026-09-07,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,13,448,4.4,60,TRUE
KW-0087,2026-06-15,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,9,400,4.4,56,TRUE
KW-0087,2026-06-15,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,12,144,3.9,136,TRUE
KW-0087,2026-06-15,Smile Arizona,ChIJsUy5TQmI6cla,14,312,4.6,93,TRUE
KW-0087,2026-06-22,Desert Dental Care,ChIJ4TFkyYdZ8eEP,6,322,4.5,128,TRUE
KW-0087,2026-06-22,Smile Arizona,ChIJsUy5TQmI6cla,9,315,4.6,96,TRUE
KW-0087,2026-06-22,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,15,403,4.4,56,TRUE
KW-0087,2026-06-29,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,7,300,3.7,126,TRUE
KW-0087,2026-06-29,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,12,353,4.9,106,FALSE
KW-0087,2026-06-29,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,12,406,4.4,59,TRUE
KW-0087,2026-07-06,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,6,412,4.4,60,TRUE
KW-0087,2026-07-06,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,8,304,3.7,128,TRUE
KW-0087,2026-07-06,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,13,352,4.9,106,FALSE
KW-0087,2026-07-13,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,11,156,3.9,134,TRUE
KW-0087,2026-07-13,Desert Dental Care,ChIJ4TFkyYdZ8eEP,13,325,4.5,129,TRUE
KW-0087,2026-07-13,Smile Arizona,ChIJsUy5TQmI6cla,18,320,4.6,96,TRUE
KW-0087,2026-07-20,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,11,368,4.9,109,FALSE
KW-0087,2026-07-20,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,12,415,4.4,57,TRUE
KW-0087,2026-07-20,Smile Arizona,ChIJsUy5TQmI6cla,17,337,4.6,97,TRUE
KW-0087,2026-07-27,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,8,424,4.4,59,TRUE
KW-0087,2026-07-27,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,13,304,3.7,125,TRUE
KW-0087,2026-07-27,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,15,355,4.9,109,FALSE
KW-0087,2026-08-03,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,7,364,4.9,109,FALSE
KW-0087,2026-08-03,Smile Arizona,ChIJsUy5TQmI6cla,10,333,4.6,96,TRUE
KW-0087,2026-08-03,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,11,158,3.9,133,TRUE
KW-0087,2026-08-10,Desert Dental Care,ChIJ4TFkyYdZ8eEP,7,333,4.5,128,TRUE
KW-0087,2026-08-10,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,10,160,3.9,135,TRUE
KW-0087,2026-08-10,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,13,424,4.4,58,TRUE
KW-0087,2026-08-17,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,5,189,3.9,134,TRUE
KW-0087,2026-08-17,Smile Arizona,ChIJsUy5TQmI6cla,10,348,4.6,98,TRUE
KW-0087,2026-08-17,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,12,427,4.4,61,TRUE
KW-0087,2026-08-24,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,12,322,3.7,124,TRUE
KW-0087,2026-08-24,Smile Arizona,ChIJsUy5TQmI6cla,13,342,4.6,95,TRUE
KW-0087,2026-08-24,Desert Dental Care,ChIJ4TFkyYdZ8eEP,14,367,4.5,129,TRUE
KW-0087,2026-08-31,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,9,376,4.9,109,FALSE
KW-0087,2026-08-31,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,10,188,3.9,136,TRUE
KW-0087,2026-08-31,Desert Dental Care,ChIJ4TFkyYdZ8eEP,15,339,4.5,126,TRUE
KW-0087,2026-09-07,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,6,352,3.7,128,TRUE
KW-0087,2026-09-07,Desert Dental Care,ChIJ4TFkyYdZ8eEP,13,341,4.5,130,TRUE
KW-0087,2026-09-07,Smile Arizona,ChIJsUy5TQmI6cla,15,372,4.6,94,TRUE
KW-0088,2026-06-15,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,9,292,3.7,127,TRUE
KW-0088,2026-06-15,Desert Dental Care,ChIJ4TFkyYdZ8eEP,11,317,4.5,128,TRUE
KW-0088,2026-06-15,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,13,144,3.9,136,TRUE
KW-0088,2026-06-22,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,9,345,4.9,108,FALSE
KW-0088,2026-06-22,Desert Dental Care,ChIJ4TFkyYdZ8eEP,14,320,4.5,131,TRUE
KW-0088,2026-06-22,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,13,405,4.4,58,TRUE
KW-0088,2026-06-29,Smile Arizona,ChIJsUy5TQmI6cla,3,316,4.6,94,TRUE
KW-0088,2026-06-29,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,8,404,4.4,60,TRUE
KW-0088,2026-06-29,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,11,150,3.9,134,TRUE
KW-0088,2026-07-06,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,6,156,3.9,135,TRUE
KW-0088,2026-07-06,Smile Arizona,ChIJsUy5TQmI6cla,12,324,4.6,97,TRUE
KW-0088,2026-07-06,Desert Dental Care,ChIJ4TFkyYdZ8eEP,13,329,4.5,129,TRUE
KW-0088,2026-07-13,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,8,160,3.9,133,TRUE
KW-0088,2026-07-13,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,12,420,4.4,58,TRUE
KW-0088,2026-07-13,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,11,363,4.9,110,FALSE
KW-0088,2026-07-20,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,7,307,3.7,129,TRUE
KW-0088,2026-07-20,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,8,353,4.9,107,FALSE
KW-0088,2026-07-20,Desert Dental Care,ChIJ4TFkyYdZ8eEP,12,332,4.5,128,TRUE
KW-0088,2026-07-27,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,2,367,4.9,107,FALSE
KW-0088,2026-07-27,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,6,156,3.9,135,TRUE
KW-0088,2026-07-27,Desert Dental Care,ChIJ4TFkyYdZ8eEP,11,341,4.5,131,TRUE
KW-0088,2026-08-03,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,6,435,4.4,56,TRUE
KW-0088,2026-08-03,Desert Dental Care,ChIJ4TFkyYdZ8eEP,13,352,4.5,126,TRUE
KW-0088,2026-08-03,Smile Arizona,ChIJsUy5TQmI6cla,14,326,4.6,97,TRUE
KW-0088,2026-08-10,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,4,176,3.9,133,TRUE
KW-0088,2026-08-10,Desert Dental Care,ChIJ4TFkyYdZ8eEP,8,341,4.5,126,TRUE
KW-0088,2026-08-10,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,11,367,4.9,109,FALSE
KW-0088,2026-08-17,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,9,445,4.4,61,TRUE
KW-0088,2026-08-17,Smile Arizona,ChIJsUy5TQmI6cla,9,357,4.6,97,TRUE
KW-0088,2026-08-17,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,13,171,3.9,136,TRUE
KW-0088,2026-08-24,Smile Arizona,ChIJsUy5TQmI6cla,9,352,4.6,98,TRUE
KW-0088,2026-08-24,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,9,373,4.9,110,FALSE
KW-0088,2026-08-24,Desert Dental Care,ChIJ4TFkyYdZ8eEP,12,367,4.5,127,TRUE
KW-0088,2026-08-31,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,6,166,3.9,137,TRUE
KW-0088,2026-08-31,Smile Arizona,ChIJsUy5TQmI6cla,7,367,4.6,96,TRUE
KW-0088,2026-08-31,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,12,422,4.4,60,TRUE
KW-0088,2026-09-07,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,5,180,3.9,133,TRUE
KW-0088,2026-09-07,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,8,328,3.7,127,TRUE
KW-0088,2026-09-07,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,10,367,4.9,107,FALSE
KW-0089,2026-06-15,Desert Dental Care,ChIJ4TFkyYdZ8eEP,8,317,4.5,127,TRUE
KW-0089,2026-06-15,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,13,343,4.9,110,FALSE
KW-0089,2026-06-15,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,14,292,3.7,124,TRUE
KW-0089,2026-06-22,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,10,403,4.4,60,TRUE
KW-0089,2026-06-22,Smile Arizona,ChIJsUy5TQmI6cla,10,317,4.6,96,TRUE
KW-0089,2026-06-22,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,15,347,4.9,107,FALSE
KW-0089,2026-06-29,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,8,296,3.7,127,TRUE
KW-0089,2026-06-29,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,13,154,3.9,138,TRUE
KW-0089,2026-06-29,Smile Arizona,ChIJsUy5TQmI6cla,15,318,4.6,97,TRUE
KW-0089,2026-07-06,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,8,415,4.4,57,TRUE
KW-0089,2026-07-06,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,12,307,3.7,124,TRUE
KW-0089,2026-07-06,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,14,349,4.9,106,FALSE
KW-0089,2026-07-13,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,12,416,4.4,59,TRUE
KW-0089,2026-07-13,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,16,152,3.9,134,TRUE
KW-0089,2026-07-13,Desert Dental Care,ChIJ4TFkyYdZ8eEP,19,325,4.5,128,TRUE
KW-0089,2026-07-20,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,8,415,4.4,59,TRUE
KW-0089,2026-07-20,Smile Arizona,ChIJsUy5TQmI6cla,10,322,4.6,94,TRUE
KW-0089,2026-07-20,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,12,169,3.9,135,TRUE
KW-0089,2026-07-27,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,7,355,4.9,109,FALSE
KW-0089,2026-07-27,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,9,304,3.7,129,TRUE
KW-0089,2026-07-27,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,10,162,3.9,135,TRUE
KW-0089,2026-08-03,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,7,165,3.9,136,TRUE
KW-0089,2026-08-03,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,12,371,4.9,106,FALSE
KW-0089,2026-08-03,Desert Dental Care,ChIJ4TFkyYdZ8eEP,12,352,4.5,126,TRUE
KW-0089,2026-08-10,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,7,383,4.9,107,FALSE
KW-0089,2026-08-10,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,10,324,3.7,126,TRUE
KW-0089,2026-08-10,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,12,416,4.4,58,TRUE
KW-0089,2026-08-17,Modern Dental Phoenix,ChIJGow7nN6L7Lnd,8,328,3.7,125,TRUE
KW-0089,2026-08-17,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,10,361,4.9,109,FALSE
KW-0089,2026-08-17,Desert Dental Care,ChIJ4TFkyYdZ8eEP,12,362,4.5,128,TRUE
KW-0089,2026-08-24,Desert Dental Care,ChIJ4TFkyYdZ8eEP,12,357,4.5,129,TRUE
KW-0089,2026-08-24,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,14,373,4.9,109,FALSE
KW-0089,2026-08-24,Smile Arizona,ChIJsUy5TQmI6cla,19,342,4.6,93,TRUE
KW-0089,2026-08-31,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,11,398,4.9,105,FALSE
KW-0089,2026-08-31,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,14,422,4.4,59,TRUE
KW-0089,2026-08-31,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,15,199,3.9,133,TRUE
KW-0089,2026-09-07,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,8,204,3.9,136,TRUE
KW-0089,2026-09-07,Desert Dental Care,ChIJ4TFkyYdZ8eEP,12,353,4.5,128,TRUE
KW-0089,2026-09-07,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,15,448,4.4,56,TRUE
KW-0090,2026-06-15,Desert Dental Care,ChIJ4TFkyYdZ8eEP,10,317,4.5,131,TRUE
KW-0090,2026-06-15,Smile Arizona,ChIJsUy5TQmI6cla,9,312,4.6,96,TRUE
KW-0090,2026-06-15,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,13,144,3.9,133,TRUE
KW-0090,2026-06-22,Phoenix Family Dentists,ChIJFE4ib1Zsbr76,9,346,4.9,107,FALSE
KW-0090,2026-06-22,Arizona Cosmetic Dentistry,ChIJ2KRHOxquM9ek,11,403,4.4,57,TRUE
KW-0090,2026-06-22,Phoenix Dental Studio,ChIJEYUYYoxDkwtb,17,148,3.9,136,TRUE
KW-0090,2026-06-29,Desert Dental Care,ChIJ4TFkyYdZ8eEP,12,323,4.5,126,TRUE
